height_mm,intensity_with_reverberation_w_m2_for_1Pa_aperture,single_pass_intensity_w_m2_for_1Pa_aperture,interference_gain,interference_gain_db,cavity_orders_retained,cavity_series_converged
2.586,0.0002541950697340929,0.00025327707024371324,1.0036244871653652,0.015712490067206278,18,True
2.588,0.00025366684661100937,0.00025323940978527043,1.0016878764095263,0.007324174694446904,18,True
2.59,0.0002536101594652843,0.0002532017505066187,1.0016129784168097,0.006999432807783074,18,True
2.592,0.0002543010001788516,0.00025316409238975335,1.0044907940078165,0.019459608653264942,18,True
2.594,0.0002558977394663021,0.00025312643541777383,1.010948299587731,0.047289461173265775,18,True
2.596,0.0002583308346884274,0.0002530887795748872,1.0207123173233728,0.08903355599093012,18,True
2.598,0.00026142420687117753,0.0002530511248464116,1.0330884995269156,0.14137526950290957,18,True
2.6,0.0002647976262348755,0.00025303992506174513,1.046465794558947,0.19725037283323063,18,True
2.6020000000000003,0.0002681199960409136,0.0002530018923102173,1.059754903778187,0.2520543484524076,18,True
2.604,0.00027102639144714716,0.0002529638607586954,1.0714036014246389,0.2995310188024069,18,True
